S Channel 2;   4:36:33 PM 1/16/2018
S DAQ: PCI-6221; 16 bits; Max ADC Rate 250kHz, Max ETS 20MHz
S Sampling: Eff. Rate 250kHz;  ADC Rate 250kHz; Frames 1; Samples 2500
S Trigger Delays: Ch1 0.0000S, Ch2 0.0000S; Sweeps averaged: 11
S Voltage Offsets: Ch1 0.000V, Ch2 0.000V
S Voltage Resolution: Ch1 6.4uV, Ch2 6.4uV
S Time (ms)         	Amplitude (V)       	sig Amplitude (V)   
2.768000            	0.01450233          	0.0000670           
2.772000            	0.02465662          	0.0000426           
2.776000            	0.03184454          	0.0000449           
2.780000            	0.03488781          	0.0000334           
2.784000            	0.03337000          	0.0000585           
2.788000            	0.02758657          	0.0000502           
2.792000            	0.01828309          	0.0000626           
2.796000            	0.007050450         	0.0000715           
2.800000            	-0.004594935        	0.0000767           
2.804000            	-0.01464083         	0.0000601           
2.808000            	-0.02189856         	0.0000415           
2.812000            	-0.02491456         	0.000103            
2.816000            	-0.02359102         	0.0000350           
2.820000            	-0.01799703         	0.0000986           
2.824000            	-0.008958990        	0.0000689           
2.828000            	0.002255531         	0.0000692           
2.832000            	0.01364389          	0.0000521           
2.836000            	0.02379788          	0.0000850           
2.840000            	0.03096410          	0.0000182           
2.844000            	0.03421932          	0.0000368           
2.848000            	0.03297167          	0.0000626           
2.852000            	0.02750525          	0.0000327           
2.856000            	0.01853856          	0.0000862           
2.860000            	0.007677682         	0.0000553           
2.864000            	-0.003718135        	0.0000381           
2.868000            	-0.01377518         	0.0000685           
2.872000            	-0.02095811         	0.0000459           
2.876000            	-0.02430092         	0.0000413           
2.880000            	-0.02318073         	0.0000681           
2.884000            	-0.01796221         	0.0000328           
2.888000            	-0.009241346        	0.0000278           
2.892000            	0.001679282         	0.0000604           
2.896000            	0.01294765          	0.0000486           
2.900000            	0.02291937          	0.0000553           
2.904000            	0.03013036          	0.0000591           
2.908000            	0.03351245          	0.0000842           
2.912000            	0.03263757          	0.0000748           
2.916000            	0.02744483          	0.0000345           
2.920000            	0.01882166          	0.0000572           
2.924000            	0.008166928         	0.000135            
2.928000            	-0.002899084        	0.0000323           
2.932000            	-0.01284715         	0.0000522           
2.936000            	-0.02017876         	0.0000582           
2.940000            	-0.02361141         	0.0000436           
2.944000            	-0.02279989         	0.0000301           
2.948000            	-0.01782961         	0.0000601           
2.952000            	-0.009448484        	0.0000375           
2.956000            	0.001048822         	0.0000634           
2.960000            	0.01205532          	0.0000238           
2.964000            	0.02201346          	0.0000353           
2.968000            	0.02926198          	0.0000381           
2.972000            	0.03286404          	0.0000212           
2.976000            	0.03214393          	0.0000235           
2.980000            	0.02736726          	0.0000416           
2.984000            	0.01909784          	0.0000815           
2.988000            	0.008729599         	0.0000806           
2.992000            	-0.002185670        	0.0000708           
2.996000            	-0.01203613         	0.0000264           
3.000000            	-0.01935129         	0.0000245           
3.004000            	-0.02288712         	0.0000573           
3.008000            	-0.02243684         	0.0000407           
3.012000            	-0.01770080         	0.0000606           
3.016000            	-0.009628493        	0.000120            
3.020000            	0.0005269494        	0.0000654           
3.024000            	0.01142106          	0.0000842           
3.028000            	0.02117827          	0.0000561           
3.032000            	0.02847700          	0.0000740           
3.036000            	0.03209883          	0.0000413           
3.040000            	0.03180104          	0.0000293           
3.044000            	0.02717163          	0.0000766           
3.048000            	0.01928850          	0.0000759           
3.052000            	0.009228085         	0.0000541           
3.056000            	-0.001391796        	0.0000407           
3.060000            	-0.01125175         	0.0000574           
3.064000            	-0.01840002         	0.0000481           
3.068000            	-0.02222404         	0.0000433           
3.072000            	-0.02195154         	0.0000719           
3.076000            	-0.01763675         	0.0000158           
3.080000            	-0.009873246        	0.0000381           
3.084000            	0.00003883563       	0.0000266           
3.088000            	0.01066933          	0.0000487           
3.092000            	0.02039813          	0.0000234           
3.096000            	0.02768811          	0.0000460           
3.100000            	0.03153729          	0.0000390           
3.104000            	0.03127160          	0.0000839           
3.108000            	0.02706886          	0.0000527           
3.112000            	0.01944703          	0.000134            
3.116000            	0.009792062         	0.0000527           
3.120000            	-0.0006869407       	0.0000680           
3.124000            	-0.01035526         	0.0000246           
3.128000            	-0.01772311         	0.0000697           
3.132000            	-0.02158520         	0.0000520           
3.136000            	-0.02149732         	0.0000674           
3.140000            	-0.01740603         	0.0000974           
3.144000            	-0.009992031        	0.0000672           
3.148000            	-0.0003421890       	0.0000797           
3.152000            	0.01004190          	0.0000243           
3.156000            	0.01953395          	0.0000532           
3.160000            	0.02686711          	0.0000584           
3.164000            	0.03080026          	0.0000268           
3.168000            	0.03082541          	0.0000482           
3.172000            	0.02690998          	0.0000801           
3.176000            	0.01979034          	0.0000281           
3.180000            	0.01022353          	0.0000665           
3.184000            	0.00004838784       	0.0000367           
3.188000            	-0.009551899        	0.0000346           
3.192000            	-0.01684192         	0.0000402           
3.196000            	-0.02091213         	0.0000306           
3.200000            	-0.02097316         	0.0000724           
3.204000            	-0.01717780         	0.0000361           
3.208000            	-0.01022836         	0.0000276           
3.212000            	-0.0007403241       	0.0000828           
3.216000            	0.009377750         	0.0000421           
3.220000            	0.01878391          	0.0000506           
3.224000            	0.02605550          	0.0000628           
3.228000            	0.03024050          	0.0000361           
3.232000            	0.03038744          	0.0000337           
3.236000            	0.02680417          	0.0000391           
3.240000            	0.01980411          	0.0000364           
3.244000            	0.01061335          	0.0000761           
3.248000            	0.0005605849        	0.0000192           
3.252000            	-0.008822897        	0.0000459           
3.256000            	-0.01613894         	0.0000217           
3.260000            	-0.02021729         	0.0000463           
3.264000            	-0.02062846         	0.0000563           
3.268000            	-0.01712945         	0.0000432           
3.272000            	-0.01035697         	0.0000476           
3.276000            	-0.001316185        	0.0000416           
3.280000            	0.008636931         	0.0000405           
3.284000            	0.01799403          	0.0000435           
3.288000            	0.02530539          	0.0000259           
3.292000            	0.02948266          	0.0000413           
3.296000            	0.02992733          	0.0000297           
3.300000            	0.02661313          	0.0000747           
3.304000            	0.01999756          	0.0000272           
3.308000            	0.01100913          	0.000109            
3.312000            	0.001235090         	0.0000381           
3.316000            	-0.008057027        	0.0000330           
3.320000            	-0.01539062         	0.0000319           
3.324000            	-0.01962667         	0.0000437           
3.328000            	-0.02023006         	0.0000417           
3.332000            	-0.01694811         	0.0000416           
3.336000            	-0.01050711         	0.0000441           
3.340000            	-0.001611454        	0.0000155           
3.344000            	0.008031090         	0.00000906          
3.348000            	0.01727209          	0.0000535           
3.352000            	0.02451045          	0.0000305           
3.356000            	0.02887074          	0.0000201           
3.360000            	0.02949263          	0.0000276           
3.364000            	0.02641104          	0.0000336           
3.368000            	0.02002442          	0.0000541           
3.372000            	0.01148721          	0.0000749           
3.376000            	0.001799152         	0.0000361           
3.380000            	-0.007344978        	0.0000363           
3.384000            	-0.01457918         	0.0000170           
3.388000            	-0.01896225         	0.0000222           
3.392000            	-0.01967579         	0.0000421           
3.396000            	-0.01674526         	0.0000428           
3.400000            	-0.01054117         	0.0000229           
3.404000            	-0.002167919        	0.0000893           
3.408000            	0.007497622         	0.0000270           
3.412000            	0.01651213          	0.0000311           
3.416000            	0.02377477          	0.0000348           
3.420000            	0.02811624          	0.0000442           
3.424000            	0.02908403          	0.0000543           
3.428000            	0.02619798          	0.0000310           
3.432000            	0.02016320          	0.0000338           
3.436000            	0.01174985          	0.0000457           
3.440000            	0.002492304         	0.0000497           
3.444000            	-0.006656505        	0.0000332           
3.448000            	-0.01389428         	0.0000142           
3.452000            	-0.01828482         	0.0000467           
3.456000            	-0.01920163         	0.0000643           
3.460000            	-0.01651766         	0.0000417           
3.464000            	-0.01065300         	0.0000554           
3.468000            	-0.002454148        	0.0000345           
3.472000            	0.006939220         	0.0000420           
3.476000            	0.01586444          	0.0000744           
3.480000            	0.02309422          	0.0000297           
3.484000            	0.02753949          	0.0000307           
3.488000            	0.02857018          	0.0000502           
3.492000            	0.02601606          	0.0000497           
3.496000            	0.02022201          	0.0000484           
3.500000            	0.01216842          	0.0000193           
3.504000            	0.002960386         	0.0000636           
3.508000            	-0.005887195        	0.0000620           
3.512000            	-0.01317403         	0.0000602           
3.516000            	-0.01769365         	0.0000304           
3.520000            	-0.01888428         	0.000109            
3.524000            	-0.01630150         	0.0000380           
3.528000            	-0.01072349         	0.0000202           
3.532000            	-0.002736735        	0.0000520           
3.536000            	0.006344873         	0.0000645           
3.540000            	0.01513870          	0.0000257           
3.544000            	0.02233677          	0.0000282           
3.548000            	0.02688126          	0.0000248           
3.552000            	0.02814006          	0.0000385           
3.556000            	0.02583420          	0.000103            
3.560000            	0.02031538          	0.0000298           
3.564000            	0.01247010          	0.000130            
3.568000            	0.003522970         	0.0000586           
3.572000            	-0.005231314        	0.0000428           
3.576000            	-0.01250085         	0.0000489           
3.580000            	-0.01702106         	0.0000409           
3.584000            	-0.01830732         	0.0000235           
3.588000            	-0.01600609         	0.0000392           
3.592000            	-0.01076293         	0.0000431           
3.596000            	-0.003086715        	0.0000485           
3.600000            	0.005803845         	0.0000385           
3.604000            	0.01453746          	0.0000324           
3.608000            	0.02159914          	0.0000796           
3.612000            	0.02624002          	0.0000335           
3.616000            	0.02750222          	0.0000413           
3.620000            	0.02560278          	0.0000268           
3.624000            	0.02035092          	0.0000313           
3.628000            	0.01276076          	0.0000471           
3.632000            	0.003961792         	0.0000304           
3.636000            	-0.004612571        	0.0000264           
3.640000            	-0.01178723         	0.0000467           
3.644000            	-0.01646798         	0.0000461           
3.648000            	-0.01780598         	0.0000319           
3.652000            	-0.01585008         	0.000142            
3.656000            	-0.01077856         	0.0000369           
3.660000            	-0.003281797        	0.0000501           
3.664000            	0.005347963         	0.0000800           
3.668000            	0.01377708          	0.0000321           
3.672000            	0.02096239          	0.0000495           
3.676000            	0.02559876          	0.0000269           
3.680000            	0.02722058          	0.000103            
3.684000            	0.02538908          	0.0000414           
3.688000            	0.02041995          	0.0000544           
3.692000            	0.01303401          	0.0000387           
3.696000            	0.004447448         	0.0000498           
3.700000            	-0.003971619        	0.0000472           
3.704000            	-0.01108931         	0.0000513           
3.708000            	-0.01575791         	0.0000274           
3.712000            	-0.01736128         	0.0000430           
3.716000            	-0.01558651         	0.0000423           
3.720000            	-0.01074960         	0.0000415           
3.724000            	-0.003653895        	0.0000920           
3.728000            	0.004816186         	0.0000509           
3.732000            	0.01307360          	0.0000835           
3.736000            	0.02030568          	0.0000364           
3.740000            	0.02499882          	0.0000541           
3.744000            	0.02671822          	0.0000286           
3.748000            	0.02509459          	0.0000358           
3.752000            	0.02033479          	0.0000253           
3.756000            	0.01319614          	0.0000633           
3.760000            	0.005031899         	0.0000538           
3.764000            	-0.003312647        	0.0000221           
3.768000            	-0.01047492         	0.0000388           
3.772000            	-0.01514767         	0.0000314           
3.776000            	-0.01684116         	0.0000543           
3.780000            	-0.01530731         	0.0000277           
3.784000            	-0.01077459         	0.0000384           
3.788000            	-0.003852683        	0.0000374           
3.792000            	0.004293767         	0.0000291           
3.796000            	0.01259221          	0.0000360           
3.800000            	0.01969658          	0.0000534           
3.804000            	0.02445137          	0.0000558           
3.808000            	0.02628086          	0.0000364           
3.812000            	0.02482194          	0.000115            
3.816000            	0.02036251          	0.0000448           
3.820000            	0.01351372          	0.0000826           
3.824000            	0.005422536         	0.0000247           
3.828000            	-0.002764927        	0.0000340           
3.832000            	-0.009746936        	0.0000197           
3.836000            	-0.01456236         	0.0000357           
3.840000            	-0.01636733         	0.0000180           
3.844000            	-0.01516915         	0.0000255           
3.848000            	-0.01085842         	0.0000836           
3.852000            	-0.004128754        	0.0000514           
3.856000            	0.003888791         	0.0000253           
3.860000            	0.01194530          	0.0000498           
3.864000            	0.01892441          	0.0000478           
3.868000            	0.02381167          	0.0000435           
3.872000            	0.02572541          	0.0000185           
3.876000            	0.02452059          	0.0000297           
3.880000            	0.02028585          	0.0000462           
3.884000            	0.01377786          	0.0000476           
3.888000            	0.005911029         	0.0000342           
3.892000            	-0.002188473        	0.0000746           
3.896000            	-0.009209963        	0.0000421           
3.900000            	-0.01397230         	0.0000413           
3.904000            	-0.01602296         	0.0000259           
3.908000            	-0.01473859         	0.0000720           
3.912000            	-0.01071807         	0.0000319           
3.916000            	-0.004326227        	0.0000133           
3.920000            	0.003474693         	0.0000870           
3.924000            	0.01145049          	0.0000264           
3.928000            	0.01832311          	0.0000355           
3.932000            	0.02318046          	0.0000577           
3.936000            	0.02529908          	0.0000365           
3.940000            	0.02424485          	0.0000368           
3.944000            	0.02031477          	0.0000480           
3.948000            	0.01398395          	0.0000252           
3.952000            	0.006315475         	0.0000368           
3.956000            	-0.001633479        	0.0000223           
3.960000            	-0.008523713        	0.0000243           
3.964000            	-0.01335326         	0.0000414           
3.968000            	-0.01546494         	0.0000719           
3.972000            	-0.01452734         	0.0000650           
3.976000            	-0.01068635         	0.0000287           
3.980000            	-0.004541774        	0.0000799           
3.984000            	0.003008878         	0.0000625           
3.988000            	0.01088285          	0.0000463           
3.992000            	0.01761865          	0.0000377           
3.996000            	0.02263250          	0.0000255           
4.000000            	0.02484516          	0.0000488           
4.004000            	0.02401815          	0.0000479           
4.008000            	0.02026504          	0.0000981           
4.012000            	0.01422605          	0.0000363           
4.016000            	0.006643297         	0.0000697           
4.020000            	-0.001062187        	0.0000376           
4.024000            	-0.007848866        	0.0000840           
4.028000            	-0.01278748         	0.0000585           
4.032000            	-0.01502699         	0.0000314           
4.036000            	-0.01422468         	0.0000289           
4.040000            	-0.01066473         	0.0000355           
4.044000            	-0.004727494        	0.0000589           
4.048000            	0.002693095         	0.0000223           
4.052000            	0.01036984          	0.0000823           
4.056000            	0.01708081          	0.0000291           
4.060000            	0.02203693          	0.0000325           
4.064000            	0.02439228          	0.0000310           
4.068000            	0.02371626          	0.0000648           
4.072000            	0.02015663          	0.0000329           
4.076000            	0.01428485          	0.0000474           
4.080000            	0.007084990         	0.0000486           
4.084000            	-0.0005247975       	0.0000465           
4.088000            	-0.007261226        	0.0000329           
4.092000            	-0.01222053         	0.0000434           
4.096000            	-0.01454040         	0.000106            
4.100000            	-0.01396227         	0.0000393           
4.104000            	-0.01050642         	0.0000421           
4.108000            	-0.004917679        	0.0000395           
4.112000            	0.002243575         	0.0000306           
4.116000            	0.009717356         	0.0000627           
4.120000            	0.01653097          	0.0000334           
4.124000            	0.02146110          	0.0000731           
4.128000            	0.02392521          	0.0000837           
4.132000            	0.02336501          	0.0000127           
4.136000            	0.02011424          	0.0000224           
4.140000            	0.01447083          	0.000105            
4.144000            	0.007433355         	0.0000510           
4.148000            	0.00009248183       	0.0000601           
4.152000            	-0.006710011        	0.0000531           
4.156000            	-0.01164155         	0.0000363           
4.160000            	-0.01407534         	0.0000348           
4.164000            	-0.01357206         	0.0000432           
4.168000            	-0.01054927         	0.0000352           
4.172000            	-0.004985841        	0.0000522           
4.176000            	0.001931058         	0.0000715           
4.180000            	0.009388306         	0.0000244           
4.184000            	0.01601511          	0.0000593           
4.188000            	0.02095629          	0.0000534           
4.192000            	0.02345208          	0.0000710           
4.196000            	0.02318490          	0.0000326           
4.200000            	0.02008609          	0.0000866           
4.204000            	0.01462905          	0.0000386           
4.208000            	0.007800777         	0.0000417           
4.212000            	0.0005906173        	0.000122            
4.216000            	-0.006097805        	0.0000474           
4.220000            	-0.01099228         	0.0000934           
4.224000            	-0.01356424         	0.0000407           
4.228000            	-0.01332505         	0.0000380           
4.232000            	-0.01040310         	0.0000280           
4.236000            	-0.005164887        	0.0000580           
4.240000            	0.001628142         	0.0000468           
4.244000            	0.008793002         	0.0000243           
4.248000            	0.01548096          	0.0000346           
4.252000            	0.02027881          	0.0000574           
4.256000            	0.02284125          	0.0000442           
4.260000            	0.02276313          	0.0000419           
4.264000            	0.01997874          	0.0000552           
4.268000            	0.01473362          	0.0000613           
4.272000            	0.008148605         	0.0000733           
4.276000            	0.0009680183        	0.0000246           
4.280000            	-0.005547943        	0.0000485           
4.284000            	-0.01050698         	0.0000579           
4.288000            	-0.01312692         	0.0000553           
4.292000            	-0.01314735         	0.0000351           
4.296000            	-0.01030533         	0.0000694           
4.300000            	-0.005293697        	0.0000970           
4.304000            	0.001270686         	0.0000415           
4.308000            	0.008368507         	0.0000597           
4.312000            	0.01493076          	0.0000396           
4.316000            	0.01985549          	0.0000387           
4.320000            	0.02247839          	0.0000288           
4.324000            	0.02252959          	0.0000726           
4.328000            	0.01986775          	0.0000414           
4.332000            	0.01496055          	0.0000220           
4.336000            	0.008458938         	0.0000531           
4.340000            	0.001424815         	0.0000601           
4.344000            	-0.004942960        	0.0000590           
4.348000            	-0.009949081        	0.0000581           
4.352000            	-0.01273802         	0.000127            
4.356000            	-0.01274747         	0.0000347           
4.360000            	-0.01017905         	0.0000898           
4.364000            	-0.005347172        	0.0000435           
4.368000            	0.001013031         	0.0000395           
4.372000            	0.007836482         	0.0000291           
4.376000            	0.01431874          	0.0000408           
4.380000            	0.01917837          	0.0000484           
4.384000            	0.02207872          	0.0000409           
4.388000            	0.02217719          	0.0000707           
4.392000            	0.01974498          	0.0000454           
4.396000            	0.01504108          	0.000109            
4.400000            	0.008709397         	0.0000299           
4.404000            	0.001843989         	0.0000318           
4.408000            	-0.004551121        	0.0000281           
4.412000            	-0.009506581        	0.0000494           
4.416000            	-0.01231959         	0.0000193           
4.420000            	-0.01245464         	0.0000334           
4.424000            	-0.01006052         	0.0000470           
4.428000            	-0.005409368        	0.0000474           
4.432000            	0.0006798984        	0.0000823           
4.436000            	0.007508507         	0.0000471           
4.440000            	0.01373030          	0.0000927           
4.444000            	0.01873830          	0.0000189           
4.448000            	0.02162639          	0.0000419           
4.452000            	0.02194060          	0.0000281           
4.456000            	0.01966711          	0.0000484           
4.460000            	0.01507071          	0.0000237           
4.464000            	0.008907629         	0.0000329           
4.468000            	0.002255738         	0.0000894           
4.472000            	-0.003950683        	0.0000221           
4.476000            	-0.008977093        	0.0000732           
4.480000            	-0.01180664         	0.0000289           
4.484000            	-0.01218402         	0.0000525           
4.488000            	-0.009965290        	0.0000421           
4.492000            	-0.005538313        	0.0000360           
4.496000            	0.0004742168        	0.0000322           
4.500000            	0.007010727         	0.0000382           
4.504000            	0.01329011          	0.0000509           
4.508000            	0.01830167          	0.0000241           
4.512000            	0.02118128          	0.0000553           
4.516000            	0.02164853          	0.0000479           
4.520000            	0.01954086          	0.0000276           
4.524000            	0.01522025          	0.0000301           
4.528000            	0.009207489         	0.0000589           
4.532000            	0.002750457         	0.0000107           
4.536000            	-0.003468270        	0.0000450           
4.540000            	-0.008343621        	0.0000315           
4.544000            	-0.01129145         	0.0000416           
4.548000            	-0.01178747         	0.0000622           
4.552000            	-0.009816032        	0.0000390           
4.556000            	-0.005668824        	0.0000335           
4.560000            	0.0002272811        	0.0000374           
4.564000            	0.006667209         	0.0000886           
4.568000            	0.01283902          	0.0000808           
4.572000            	0.01771334          	0.0000403           
4.576000            	0.02068535          	0.0000393           
4.580000            	0.02128039          	0.0000491           
4.584000            	0.01927809          	0.0000146           
4.588000            	0.01516431          	0.0000522           
4.592000            	0.009507884         	0.0000431           
4.596000            	0.003151697         	0.0000503           
4.600000            	-0.002994425        	0.0000659           
4.604000            	-0.007962424        	0.0000443           
4.608000            	-0.01099272         	0.0000501           
4.612000            	-0.01159098         	0.0000284           
4.616000            	-0.009740880        	0.0000407           
4.620000            	-0.005691901        	0.0000434           
4.624000            	-0.00006320307      	0.0000462           
4.628000            	0.006171716         	0.0000534           
4.632000            	0.01242819          	0.0000390           
4.636000            	0.01714799          	0.000121            
4.640000            	0.02024640          	0.0000397           
4.644000            	0.02091376          	0.0000389           
4.648000            	0.01921442          	0.0000403           
4.652000            	0.01520337          	0.0000426           
4.656000            	0.009808314         	0.0000230           
4.660000            	0.003538374         	0.0000425           
4.664000            	-0.002522185        	0.0000529           
4.668000            	-0.007484270        	0.0000419           
4.672000            	-0.01050397         	0.0000581           
4.676000            	-0.01122229         	0.0000288           
4.680000            	-0.009631068        	0.0000622           
4.684000            	-0.005701395        	0.0000219           
4.688000            	-0.0003220681       	0.0000420           
4.692000            	0.005860656         	0.0000333           
4.696000            	0.01180959          	0.0000692           
4.700000            	0.01676471          	0.0000260           
4.704000            	0.01976208          	0.0000439           
4.708000            	0.02068861          	0.0000418           
4.712000            	0.01909165          	0.0000441           
4.716000            	0.01527530          	0.0000416           
4.720000            	0.009907723         	0.0000479           
4.724000            	0.003805817         	0.000102            
4.728000            	-0.002073787        	0.0000501           
4.732000            	-0.007007357        	0.0000578           
4.736000            	-0.01007854         	0.0000463           
4.740000            	-0.01092716         	0.0000176           
4.744000            	-0.009365696        	0.0000351           
4.748000            	-0.005770441        	0.0000177           
4.752000            	-0.0004707719       	0.0000486           
4.756000            	0.005559853         	0.0000387           
4.760000            	0.01141685          	0.0000302           
4.764000            	0.01622961          	0.0000375           
4.768000            	0.01933930          	0.0000414           
4.772000            	0.02031906          	0.0000647           
4.776000            	0.01888996          	0.0000222           
4.780000            	0.01526609          	0.0000380           
4.784000            	0.01016939          	0.0000863           
4.788000            	0.004168279         	0.0000270           
4.792000            	-0.001630910        	0.0000328           
4.796000            	-0.006462026        	0.0000483           
4.800000            	-0.009599548        	0.0000159           
4.804000            	-0.01061468         	0.0000514           
4.808000            	-0.009182865        	0.0000606           
4.812000            	-0.005714015        	0.0000389           
4.816000            	-0.0006962003       	0.0000426           
4.820000            	0.005156117         	0.0000810           
4.824000            	0.01097996          	0.0000423           
4.828000            	0.01582455          	0.0000245           
4.832000            	0.01908091          	0.0000955           
4.836000            	0.01994622          	0.0000569           
4.840000            	0.01876615          	0.0000557           
4.844000            	0.01538780          	0.0000492           
4.848000            	0.01033899          	0.0000849           
4.852000            	0.004610620         	0.0000459           
4.856000            	-0.001212356        	0.0000286           
4.860000            	-0.006000664        	0.0000241           
4.864000            	-0.009275138        	0.0000698           
4.868000            	-0.01024139         	0.0000253           
4.872000            	-0.009100104        	0.0000202           
4.876000            	-0.005784437        	0.0000477           
4.880000            	-0.0009865948       	0.0000338           
4.884000            	0.004910202         	0.000109            
4.888000            	0.01047709          	0.0000460           
4.892000            	0.01533998          	0.000137            
4.896000            	0.01854837          	0.0000354           
4.900000            	0.01964312          	0.0000536           
4.904000            	0.01856867          	0.0000513           
4.908000            	0.01534525          	0.0000356           
4.912000            	0.01054194          	0.0000577           
4.916000            	0.004835162         	0.0000284           
4.920000            	-0.0007280687       	0.0000458           
4.924000            	-0.005585362        	0.0000917           
4.928000            	-0.008867988        	0.0000880           
4.932000            	-0.009981869        	0.0000533           
4.936000            	-0.008843510        	0.0000278           
4.940000            	-0.005825164        	0.0000247           
4.944000            	-0.001065941        	0.0000414           
4.948000            	0.004449478         	0.0000466           
4.952000            	0.01013431          	0.0000403           
4.956000            	0.01492441          	0.0000549           
4.960000            	0.01811542          	0.0000366           
4.964000            	0.01933401          	0.0000715           
4.968000            	0.01835964          	0.0000303           
4.972000            	0.01538619          	0.0000535           
4.976000            	0.01065691          	0.0000486           
4.980000            	0.005157823         	0.0000808           
4.984000            	-0.0003544819       	0.0000584           
4.988000            	-0.005145937        	0.0000456           
4.992000            	-0.008354335        	0.0000462           
4.996000            	-0.009617893        	0.0000298           
5.000000            	-0.008721780        	0.0000734           
5.004000            	-0.005781779        	0.0000219           
5.008000            	-0.001211872        	0.0000491           
5.012000            	0.004142407         	0.0000267           
5.016000            	0.009741931         	0.0000437           
5.020000            	0.01443629          	0.0000504           
5.024000            	0.01775240          	0.0000296           
5.028000            	0.01900499          	0.0000318           
5.032000            	0.01816934          	0.0000372           
5.036000            	0.01540206          	0.0000310           
5.040000            	0.01084650          	0.0000402           
5.044000            	0.005435872         	0.0000277           
5.048000            	0.00001784518       	0.0000533           
5.052000            	-0.004659598        	0.0000727           
5.056000            	-0.007962130        	0.0000373           
5.060000            	-0.009377660        	0.0000846           
5.064000            	-0.008466763        	0.0000321           
5.068000            	-0.005776086        	0.0000474           
5.072000            	-0.001311264        	0.0000231           
5.076000            	0.003910146         	0.0000472           
5.080000            	0.009340966         	0.0000401           
5.084000            	0.01402850          	0.0000452           
5.088000            	0.01735580          	0.000110            
5.092000            	0.01865949          	0.0000513           
5.096000            	0.01799602          	0.0000478           
5.100000            	0.01530146          	0.0000297           
5.104000            	0.01105080          	0.0000257           
5.108000            	0.005817971         	0.0000538           
5.112000            	0.0003886378        	0.0000744           
5.116000            	-0.004156945        	0.0000525           
5.120000            	-0.007519943        	0.0000100           
5.124000            	-0.008987498        	0.0000211           
5.128000            	-0.008431297        	0.0000465           
5.132000            	-0.005679512        	0.0000794           
5.136000            	-0.001519256        	0.0000375           
5.140000            	0.003673679         	0.000100            
5.144000            	0.008923544         	0.0000297           
5.148000            	0.01355311          	0.0000579           
5.152000            	0.01688692          	0.0000478           
5.156000            	0.01839757          	0.0000623           
5.160000            	0.01783793          	0.0000491           
5.164000            	0.01528081          	0.0000588           
5.168000            	0.01119309          	0.0000442           
5.172000            	0.006034555         	0.0000357           
5.176000            	0.0009902064        	0.0000553           
5.180000            	-0.003804610        	0.0000277           
5.184000            	-0.007039381        	0.0000780           
5.188000            	-0.008688822        	0.0000377           
5.192000            	-0.008110128        	0.0000369           
5.196000            	-0.005690653        	0.0000666           
5.200000            	-0.001575027        	0.0000524           
5.204000            	0.003357379         	0.0000539           
5.208000            	0.008688845         	0.0000869           
5.212000            	0.01324749          	0.0000647           
5.216000            	0.01664717          	0.0000360           
5.220000            	0.01813164          	0.0000868           
5.224000            	0.01764368          	0.0000292           
5.228000            	0.01529995          	0.0000760           
5.232000            	0.01131739          	0.0000361           
5.236000            	0.006397938         	0.0000342           
5.240000            	0.001235601         	0.0000296           
5.244000            	-0.003318088        	0.0000651           
5.248000            	-0.006766567        	0.0000406           
5.252000            	-0.008413134        	0.0000318           
5.256000            	-0.007965509        	0.0000335           
5.260000            	-0.005656230        	0.0000350           
5.264000            	-0.001833267        	0.0000759           
5.268000            	0.003124678         	0.0000636           
5.272000            	0.008133384         	0.0000593           
5.276000            	0.01278430          	0.0000184           
5.280000            	0.01614751          	0.0000622           
5.284000            	0.01775873          	0.0000638           
5.288000            	0.01742875          	0.0000529           
5.292000            	0.01514704          	0.0000359           
5.296000            	0.01144823          	0.0000348           
5.300000            	0.006612235         	0.0000966           
5.304000            	0.001626569         	0.0000389           
5.308000            	-0.003012147        	0.0000323           
5.312000            	-0.006396787        	0.0000502           
5.316000            	-0.008125607        	0.0000677           
5.320000            	-0.007762816        	0.0000284           
5.324000            	-0.005648501        	0.0000563           
5.328000            	-0.001837819        	0.0000326           
5.332000            	0.002811607         	0.0000576           
5.336000            	0.007936543         	0.0000277           
5.340000            	0.01238838          	0.0000560           
5.344000            	0.01574349          	0.0000473           
5.348000            	0.01741197          	0.0000250           
5.352000            	0.01726828          	0.0000367           
5.356000            	0.01521466          	0.0000440           
5.360000            	0.01153734          	0.0000343           
5.364000            	0.006900618         	0.0000311           
5.368000            	0.001875162         	0.0000226           
5.372000            	-0.002564584        	0.0000869           
5.376000            	-0.006085666        	0.0000664           
5.380000            	-0.007640510        	0.0000601           
5.384000            	-0.007502144        	0.0000467           
5.388000            	-0.005529402        	0.0000729           
5.392000            	-0.001937068        	0.0000575           
5.396000            	0.002575250         	0.0000243           
5.400000            	0.007485925         	0.0000243           
5.404000            	0.01199207          	0.0000374           
5.408000            	0.01535481          	0.0000214           
5.412000            	0.01707998          	0.0000277           
5.416000            	0.01704829          	0.0000942           
5.420000            	0.01516278          	0.0000359           
5.424000            	0.01156482          	0.0000388           
5.428000            	0.007035271         	0.0000499           
5.432000            	0.002184040         	0.0000294           
5.436000            	-0.002297246        	0.0000491           
5.440000            	-0.005638471        	0.0000447           
5.444000            	-0.007430783        	0.0000202           
5.448000            	-0.007445437        	0.0000234           
5.452000            	-0.005507000        	0.0000721           
5.456000            	-0.002146369        	0.0000436           
