S Channel 2;   4:29:28 PM 1/16/2018
S DAQ: PCI-6221; 16 bits; Max ADC Rate 250kHz, Max ETS 20MHz
S Sampling: Eff. Rate 1.25MHz;  ADC Rate 250kHz; Frames 5; Samples 2500
S Trigger Delays: Ch1 0.0000S, Ch2 0.0000S; Sweeps averaged: 11
S Voltage Offsets: Ch1 0.000V, Ch2 0.000V
S Voltage Resolution: Ch1 6.4uV, Ch2 6.4uV
S Time (ms)         	Amplitude (V)       	sig Amplitude (V)   
1.644800            	0.004365991         	0.0000691           
1.645600            	0.004315961         	0.0000204           
1.646400            	0.004250940         	0.0000546           
1.647200            	0.004167837         	0.0000374           
1.648000            	0.004065438         	0.0000225           
1.648800            	0.004097579         	0.0000121           
1.649600            	0.004046386         	0.0000328           
1.650400            	0.004033579         	0.0000567           
1.651200            	0.003965361         	0.0000527           
1.652000            	0.003880660         	0.0000224           
1.652800            	0.003940232         	0.0000494           
1.653600            	0.003967426         	0.0000350           
1.654400            	0.003831656         	0.0000327           
1.655200            	0.003854373         	0.0000567           
1.656000            	0.003825800         	0.0000270           
1.656800            	0.003857992         	0.0000247           
1.657600            	0.003830053         	0.0000608           
1.658400            	0.003858072         	0.0000189           
1.659200            	0.003855704         	0.0000560           
1.660000            	0.003884773         	0.0000449           
1.660800            	0.003862169         	0.0000393           
1.661600            	0.003931203         	0.0000358           
1.662400            	0.003947455         	0.0000341           
1.663200            	0.003942123         	0.0000274           
1.664000            	0.003971171         	0.0000550           
1.664800            	0.003976191         	0.0000374           
1.665600            	0.004056220         	0.0000164           
1.666400            	0.004179869         	0.0000181           
1.667200            	0.004224668         	0.0000385           
1.668000            	0.004206730         	0.0000285           
1.668800            	0.004257638         	0.0000396           
1.669600            	0.004168771         	0.0000345           
1.670400            	0.004447424         	0.0000506           
1.671200            	0.004510087         	0.0000650           
1.672000            	0.004425393         	0.0000595           
1.672800            	0.004484409         	0.0000302           
1.673600            	0.004519368         	0.0000321           
1.674400            	0.004654385         	0.0000751           
1.675200            	0.004806704         	0.0000314           
1.676000            	0.004878823         	0.0000728           
1.676800            	0.004843838         	0.0000399           
1.677600            	0.004829886         	0.0000504           
1.678400            	0.005043551         	0.0000356           
1.679200            	0.004981592         	0.0000620           
1.680000            	0.004992405         	0.0000455           
1.680800            	0.005175452         	0.0000407           
1.681600            	0.005089777         	0.0000238           
1.682400            	0.005262043         	0.0000282           
1.683200            	0.005239402         	0.0000602           
1.684000            	0.005266840         	0.0000608           
1.684800            	0.005319998         	0.0000397           
1.685600            	0.005254083         	0.0000535           
1.686400            	0.005374626         	0.0000533           
1.687200            	0.005257021         	0.0000746           
1.688000            	0.005387053         	0.0000509           
1.688800            	0.005334765         	0.0000452           
1.689600            	0.005308129         	0.0000416           
1.690400            	0.005330020         	0.0000514           
1.691200            	0.005285113         	0.0000474           
1.692000            	0.005347013         	0.0000547           
1.692800            	0.005353505         	0.0000533           
1.693600            	0.005206587         	0.0000217           
1.694400            	0.005314466         	0.0000330           
1.695200            	0.005229103         	0.0000434           
1.696000            	0.005144106         	0.0000469           
1.696800            	0.005243886         	0.0000465           
1.697600            	0.005003512         	0.0000248           
1.698400            	0.005103051         	0.0000276           
1.699200            	0.005118475         	0.0000177           
1.700000            	0.005071996         	0.0000168           
1.700800            	0.004969786         	0.0000429           
1.701600            	0.004787201         	0.0000258           
1.702400            	0.004885686         	0.0000349           
1.703200            	0.004735995         	0.0000307           
1.704000            	0.004808763         	0.0000895           
1.704800            	0.004678071         	0.0000992           
1.705600            	0.004528346         	0.0000477           
1.706400            	0.004579741         	0.0000346           
1.707200            	0.004382992         	0.0000397           
1.708000            	0.004435167         	0.0000826           
1.708800            	0.004340841         	0.0000355           
1.709600            	0.004330319         	0.0000359           
1.710400            	0.004246925         	0.0000348           
1.711200            	0.004355826         	0.0000587           
1.712000            	0.004198738         	0.000105            
1.712800            	0.004208286         	0.0000369           
1.713600            	0.004162370         	0.0000270           
1.714400            	0.004022110         	0.0000683           
1.715200            	0.004067170         	0.0000252           
1.716000            	0.003997670         	0.0000986           
1.716800            	0.004033026         	0.0000398           
1.717600            	0.004048374         	0.0000292           
1.718400            	0.004058874         	0.0000868           
1.719200            	0.003993330         	0.0000222           
1.720000            	0.004021258         	0.0000716           
1.720800            	0.004064930         	0.0000639           
1.721600            	0.003935958         	0.0000563           
1.722400            	0.003957763         	0.0000276           
1.723200            	0.003958447         	0.0000543           
1.724000            	0.004038563         	0.0000317           
1.724800            	0.003970243         	0.0000676           
1.725600            	0.003990757         	0.0000156           
1.726400            	0.004026697         	0.0000215           
1.727200            	0.004130364         	0.0000244           
1.728000            	0.004182594         	0.0000992           
1.728800            	0.004066374         	0.0000437           
1.729600            	0.004131510         	0.0000292           
1.730400            	0.004168254         	0.0000298           
1.731200            	0.004209634         	0.0000630           
1.732000            	0.004274793         	0.0000598           
1.732800            	0.004247094         	0.0000641           
1.733600            	0.004337517         	0.0000170           
1.734400            	0.004414449         	0.0000144           
1.735200            	0.004546398         	0.0000136           
1.736000            	0.004521967         	0.0000663           
1.736800            	0.004592434         	0.0000415           
1.737600            	0.004612683         	0.0000563           
1.738400            	0.004558719         	0.0000572           
1.739200            	0.004677891         	0.0000238           
1.740000            	0.004726163         	0.0000530           
1.740800            	0.004851795         	0.0000389           
1.741600            	0.004898412         	0.0000290           
1.742400            	0.004910841         	0.0000237           
1.743200            	0.004903664         	0.0000377           
1.744000            	0.004985549         	0.0000526           
1.744800            	0.004972225         	0.0000196           
1.745600            	0.005101097         	0.0000911           
1.746400            	0.005101663         	0.0000438           
1.747200            	0.005019994         	0.0000348           
1.748000            	0.005079643         	0.0000579           
1.748800            	0.005254187         	0.0000392           
1.749600            	0.005190444         	0.0000786           
1.750400            	0.005210433         	0.0000408           
1.751200            	0.005249836         	0.0000452           
1.752000            	0.005215692         	0.0000590           
1.752800            	0.005215806         	0.0000403           
1.753600            	0.005187998         	0.0000625           
1.754400            	0.005176240         	0.0000366           
1.755200            	0.005236643         	0.0000542           
1.756000            	0.005151970         	0.0000697           
1.756800            	0.005312958         	0.0000637           
1.757600            	0.005131311         	0.0000472           
1.758400            	0.005211831         	0.0000656           
1.759200            	0.005121501         	0.0000340           
1.760000            	0.005212643         	0.0000711           
1.760800            	0.005037341         	0.0000163           
1.761600            	0.005024779         	0.0000475           
1.762400            	0.004950661         	0.0000310           
1.763200            	0.005037919         	0.0000395           
1.764000            	0.004964061         	0.000118            
1.764800            	0.005004611         	0.000115            
1.765600            	0.004929968         	0.0000261           
1.766400            	0.004821053         	0.0000358           
1.767200            	0.004767055         	0.0000694           
1.768000            	0.004626155         	0.0000193           
1.768800            	0.004598490         	0.0000316           
1.769600            	0.004703280         	0.0000155           
1.770400            	0.004583183         	0.0000221           
1.771200            	0.004532782         	0.0000514           
1.772000            	0.004409967         	0.0000202           
1.772800            	0.004563393         	0.000101            
1.773600            	0.004557972         	0.0000203           
1.774400            	0.004348115         	0.0000312           
1.775200            	0.004377779         	0.0000548           
1.776000            	0.004201390         	0.0000773           
1.776800            	0.004386613         	0.0000717           
1.777600            	0.004289583         	0.0000222           
1.778400            	0.004266937         	0.0000417           
1.779200            	0.004294599         	0.0000915           
1.780000            	0.004222988         	0.0000727           
1.780800            	0.004240169         	0.000105            
1.781600            	0.004216527         	0.0000719           
1.782400            	0.004124512         	0.0000409           
1.783200            	0.004010927         	0.0000692           
1.784000            	0.004061588         	0.0000739           
1.784800            	0.004071312         	0.0000447           
1.785600            	0.004106477         	0.0000370           
1.786400            	0.004132536         	0.0000219           
1.787200            	0.004188539         	0.0000304           
1.788000            	0.004155875         	0.0000202           
1.788800            	0.004023773         	0.0000363           
1.789600            	0.004163024         	0.0000207           
1.790400            	0.004039414         	0.0000368           
1.791200            	0.004141294         	0.0000299           
1.792000            	0.004188037         	0.0000521           
1.792800            	0.004177188         	0.0000730           
1.793600            	0.004241812         	0.0000973           
1.794400            	0.004242807         	0.0000233           
1.795200            	0.004335776         	0.0000230           
1.796000            	0.004271832         	0.00000952          
1.796800            	0.004295183         	0.0000393           
1.797600            	0.004451328         	0.0000380           
1.798400            	0.004474229         	0.0000237           
1.799200            	0.004411283         	0.0000331           
1.800000            	0.004447395         	0.0000308           
1.800800            	0.004529877         	0.0000586           
1.801600            	0.004716655         	0.0000433           
1.802400            	0.004719323         	0.0000365           
1.803200            	0.004698030         	0.0000339           
1.804000            	0.004668738         	0.0000532           
1.804800            	0.004790035         	0.0000372           
1.805600            	0.004771480         	0.0000471           
1.806400            	0.004867737         	0.0000245           
1.807200            	0.004895249         	0.0000465           
1.808000            	0.004897638         	0.0000264           
1.808800            	0.004922022         	0.0000888           
1.809600            	0.004979473         	0.0000670           
1.810400            	0.005106475         	0.0000608           
1.811200            	0.005067719         	0.0000277           
1.812000            	0.005053067         	0.0000540           
1.812800            	0.005068718         	0.0000549           
1.813600            	0.004963045         	0.0000511           
1.814400            	0.005097577         	0.0000312           
1.815200            	0.005138339         	0.0000199           
1.816000            	0.005188068         	0.0000423           
1.816800            	0.005109091         	0.0000353           
1.817600            	0.005071519         	0.0000476           
1.818400            	0.005079833         	0.0000532           
1.819200            	0.005128057         	0.0000806           
1.820000            	0.005107618         	0.0000563           
1.820800            	0.005020996         	0.0000812           
1.821600            	0.004998114         	0.0000352           
1.822400            	0.005027676         	0.0000236           
1.823200            	0.005092220         	0.0000426           
1.824000            	0.005100289         	0.0000245           
1.824800            	0.004997625         	0.0000330           
1.825600            	0.005010665         	0.0000188           
1.826400            	0.004950297         	0.0000496           
1.827200            	0.004899413         	0.0000374           
1.828000            	0.004865815         	0.0000433           
1.828800            	0.004849329         	0.0000541           
1.829600            	0.004782299         	0.0000493           
1.830400            	0.004814186         	0.0000381           
1.831200            	0.004788455         	0.0000780           
1.832000            	0.004695361         	0.0000432           
1.832800            	0.004657583         	0.0000393           
1.833600            	0.004672660         	0.0000708           
1.834400            	0.004601339         	0.0000399           
1.835200            	0.004542811         	0.0000352           
1.836000            	0.004448134         	0.0000783           
1.836800            	0.004504998         	0.0000383           
1.837600            	0.004315245         	0.0000418           
1.838400            	0.004450402         	0.0000305           
1.839200            	0.004538031         	0.0000241           
1.840000            	0.004342806         	0.0000369           
1.840800            	0.004319333         	0.0000761           
1.841600            	0.004281925         	0.0000408           
1.842400            	0.004312578         	0.0000153           
1.843200            	0.004275307         	0.0000294           
1.844000            	0.004332386         	0.0000642           
1.844800            	0.004275788         	0.0000747           
1.845600            	0.004099281         	0.0000472           
1.846400            	0.004226412         	0.0000453           
1.847200            	0.004230428         	0.0000203           
1.848000            	0.004169049         	0.0000574           
1.848800            	0.004081906         	0.0000381           
1.849600            	0.004143528         	0.0000328           
1.850400            	0.004079266         	0.0000530           
1.851200            	0.004174106         	0.0000712           
1.852000            	0.004147689         	0.0000259           
1.852800            	0.004103513         	0.0000941           
1.853600            	0.004173838         	0.0000103           
1.854400            	0.004189230         	0.0000676           
1.855200            	0.004236834         	0.0000250           
1.856000            	0.004307767         	0.0000545           
1.856800            	0.004195718         	0.0000533           
1.857600            	0.004216181         	0.0000230           
1.858400            	0.004255092         	0.0000490           
1.859200            	0.004366508         	0.0000203           
1.860000            	0.004377213         	0.0000384           
1.860800            	0.004436138         	0.0000394           
1.861600            	0.004400254         	0.0000539           
1.862400            	0.004458816         	0.0000535           
1.863200            	0.004576068         	0.0000685           
1.864000            	0.004560865         	0.0000513           
1.864800            	0.004557537         	0.0000947           
1.865600            	0.004598182         	0.0000308           
1.866400            	0.004653578         	0.0000177           
1.867200            	0.004642459         	0.0000465           
1.868000            	0.004698183         	0.0000296           
1.868800            	0.004748797         	0.0000517           
1.869600            	0.004741986         	0.0000280           
1.870400            	0.004847427         	0.0000567           
1.871200            	0.004896536         	0.0000634           
1.872000            	0.004833288         	0.0000384           
1.872800            	0.004896516         	0.0000258           
1.873600            	0.004852139         	0.0000302           
1.874400            	0.004931434         	0.0000377           
1.875200            	0.004951017         	0.0000269           
1.876000            	0.004977245         	0.0000358           
1.876800            	0.004991213         	0.0000280           
1.877600            	0.005000151         	0.0000336           
1.878400            	0.004939474         	0.0000632           
1.879200            	0.005093424         	0.0000412           
1.880000            	0.005047051         	0.0000349           
1.880800            	0.005048697         	0.0000486           
1.881600            	0.004990506         	0.0000429           
1.882400            	0.004947794         	0.0000371           
1.883200            	0.005057061         	0.0000320           
1.884000            	0.005073190         	0.0000272           
1.884800            	0.005034323         	0.0000253           
1.885600            	0.005030677         	0.0000200           
1.886400            	0.004942977         	0.0000530           
1.887200            	0.004955413         	0.0000756           
1.888000            	0.004942983         	0.0000471           
1.888800            	0.004997592         	0.0000515           
1.889600            	0.004980147         	0.0000438           
1.890400            	0.004927898         	0.0000445           
1.891200            	0.004868844         	0.0000621           
1.892000            	0.004867367         	0.0000429           
1.892800            	0.004804722         	0.0000408           
1.893600            	0.004854186         	0.0000258           
1.894400            	0.004800999         	0.0000204           
1.895200            	0.004741967         	0.0000374           
1.896000            	0.004727509         	0.0000538           
1.896800            	0.004714047         	0.0000304           
1.897600            	0.004693273         	0.0000322           
1.898400            	0.004636362         	0.0000345           
1.899200            	0.004629680         	0.0000312           
1.900000            	0.004532274         	0.0000538           
1.900800            	0.004674296         	0.0000811           
1.901600            	0.004485592         	0.0000332           
1.902400            	0.004508883         	0.0000353           
1.903200            	0.004478886         	0.0000234           
1.904000            	0.004383880         	0.0000224           
1.904800            	0.004410944         	0.0000444           
1.905600            	0.004348688         	0.0000499           
1.906400            	0.004352892         	0.0000363           
1.907200            	0.004219317         	0.0000645           
1.908000            	0.004306577         	0.0000603           
1.908800            	0.004337941         	0.0000543           
1.909600            	0.004294522         	0.0000319           
1.910400            	0.004288080         	0.0000167           
1.911200            	0.004261612         	0.0000471           
1.912000            	0.004283472         	0.0000331           
1.912800            	0.004172428         	0.0000386           
1.913600            	0.004302504         	0.0000454           
1.914400            	0.004220359         	0.0000197           
1.915200            	0.004222775         	0.0000575           
1.916000            	0.004225896         	0.000100            
1.916800            	0.004267393         	0.0000394           
1.917600            	0.004321412         	0.0000700           
1.918400            	0.004317553         	0.0000321           
1.919200            	0.004292214         	0.0000436           
1.920000            	0.004271276         	0.0000184           
1.920800            	0.004251942         	0.0000406           
1.921600            	0.004366605         	0.0000511           
1.922400            	0.004407541         	0.0000701           
1.923200            	0.004396160         	0.0000424           
1.924000            	0.004396198         	0.0000386           
1.924800            	0.004450850         	0.0000407           
1.925600            	0.004545249         	0.0000462           
1.926400            	0.004556352         	0.0000176           
1.927200            	0.004481748         	0.0000355           
1.928000            	0.004462249         	0.0000508           
1.928800            	0.004526538         	0.0000487           
1.929600            	0.004691335         	0.0000222           
1.930400            	0.004657281         	0.0000468           
1.931200            	0.004645566         	0.0000244           
1.932000            	0.004631150         	0.0000552           
1.932800            	0.004719989         	0.0000614           
1.933600            	0.004730381         	0.0000552           
1.934400            	0.004843504         	0.0000834           
1.935200            	0.004779659         	0.0000115           
1.936000            	0.004812777         	0.0000521           
1.936800            	0.004808326         	0.0000546           
1.937600            	0.004847663         	0.0000212           
1.938400            	0.004860258         	0.0000431           
1.939200            	0.004855823         	0.0000320           
1.940000            	0.004925417         	0.0000474           
1.940800            	0.004947529         	0.0000475           
1.941600            	0.004988181         	0.0000266           
1.942400            	0.004976618         	0.0000309           
1.943200            	0.004939959         	0.0000234           
1.944000            	0.004966446         	0.0000574           
1.944800            	0.004955872         	0.0000528           
1.945600            	0.004983756         	0.0000355           
1.946400            	0.004968221         	0.0000357           
1.947200            	0.004890109         	0.0000495           
1.948000            	0.005016073         	0.0000333           
1.948800            	0.004913117         	0.0000536           
1.949600            	0.004987260         	0.0000397           
1.950400            	0.004949278         	0.0000449           
1.951200            	0.004827009         	0.0000539           
1.952000            	0.004957714         	0.0000411           
1.952800            	0.004863263         	0.0000686           
1.953600            	0.004900875         	0.0000283           
1.954400            	0.004907140         	0.0000493           
1.955200            	0.004771770         	0.0000352           
1.956000            	0.004720409         	0.0000455           
1.956800            	0.004750004         	0.0000515           
1.957600            	0.004865075         	0.0000582           
1.958400            	0.004757748         	0.0000309           
1.959200            	0.004643928         	0.0000855           
1.960000            	0.004621237         	0.0000603           
1.960800            	0.004726924         	0.0000333           
1.961600            	0.004625505         	0.0000673           
1.962400            	0.004657360         	0.0000410           
1.963200            	0.004706502         	0.0000371           
1.964000            	0.004556257         	0.0000250           
1.964800            	0.004551359         	0.0000272           
1.965600            	0.004524645         	0.0000258           
1.966400            	0.004478235         	0.0000480           
1.967200            	0.004487125         	0.0000672           
1.968000            	0.004445436         	0.0000388           
1.968800            	0.004522967         	0.0000762           
1.969600            	0.004440540         	0.0000794           
1.970400            	0.004460322         	0.0000304           
1.971200            	0.004350805         	0.0000580           
1.972000            	0.004245949         	0.0000506           
1.972800            	0.004315982         	0.0000463           
1.973600            	0.004379851         	0.0000867           
1.974400            	0.004304251         	0.0000372           
1.975200            	0.004373411         	0.0000628           
1.976000            	0.004238798         	0.0000445           
1.976800            	0.004325462         	0.0000595           
1.977600            	0.004376250         	0.0000998           
1.978400            	0.004321845         	0.0000398           
1.979200            	0.004315800         	0.0000524           
1.980000            	0.004338869         	0.0000641           
1.980800            	0.004262808         	0.0000479           
1.981600            	0.004333030         	0.0000299           
1.982400            	0.004351189         	0.0000479           
1.983200            	0.004365190         	0.0000605           
1.984000            	0.004300850         	0.0000696           
1.984800            	0.004386141         	0.0000645           
1.985600            	0.004399093         	0.0000369           
1.986400            	0.004469033         	0.0000408           
1.987200            	0.004384423         	0.0000610           
1.988000            	0.004396066         	0.0000404           
1.988800            	0.004500059         	0.0000872           
1.989600            	0.004462202         	0.0000409           
1.990400            	0.004525344         	0.0000304           
1.991200            	0.004574572         	0.0000182           
1.992000            	0.004496645         	0.0000812           
1.992800            	0.004591405         	0.0000177           
1.993600            	0.004586920         	0.0000324           
1.994400            	0.004647404         	0.0000604           
1.995200            	0.004714329         	0.0000491           
1.996000            	0.004629074         	0.0000386           
1.996800            	0.004722765         	0.0000519           
1.997600            	0.004631170         	0.0000741           
1.998400            	0.004749796         	0.0000299           
1.999200            	0.004754979         	0.0000276           
