# Sweep #00050	3:42:31 PM 1/16/2018
# DAQ: PCI-6221; 16 bits; Timebase 80MHz; Max ADC 250kHz, ETS 20MHz
# Resolutions: Src ADC 0.0uV; Resp ADC 0.0uV
# Max ADC V: Src 0.0V; Resp 0.0V; Repeat 3; Settle 0.080sec
# Waveform Sampling: 25.0 cycles @ 7.5 samples/cycle; no preaveraging
# Signal Generator: Agilent Technologies 33220A Waveform Generator
# Generator:        	                    	                    	Input:              	                    	                    	                    	Response:           	                    	                    	                    
# Freq (Hz)         	Amplitude (V)       	Offset (V)          	Amplitude (V)       	sig Amplitude       	Phase (deg)         	sig Phase           	Amplitude (V)       	sig Amplitude       	Phase (deg)         	sig Phase           
15209.31            	0.03500000          	0.000000            	0.02230738          	0.00003621335       	-17.74557           	0.2794289           	0.3030469           	0.0001033647        	-66.79605           	0.05013830          
15224.95            	0.03500000          	0.000000            	0.02217817          	0.00002008938       	-17.98978           	0.4929101           	0.3050706           	0.00002583233       	-67.68603           	0.08193171          
15226.99            	0.05000000          	0.000000            	0.03146129          	0.00001350854       	-18.02643           	0.5178944           	0.4360675           	0.00007900629       	-68.24534           	0.05382008          
15240.59            	0.03500000          	0.000000            	0.02184190          	0.00004950901       	-17.18330           	0.2600284           	0.3069108           	0.0001046133        	-68.75056           	0.05662971          
15242.66            	0.03500000          	0.000000            	0.02177455          	0.00005108136       	-17.52997           	0.1791509           	0.3069108           	0.00004724531       	-68.78688           	0.08721661          
15256.23            	0.03500000          	0.000000            	0.02162724          	0.00001975867       	-16.69383           	0.5219012           	0.3084168           	0.00009826793       	-69.63310           	0.06274817          
15260.31            	0.05000000          	0.000000            	0.03075356          	0.00006245320       	-16.82237           	0.4637555           	0.4412539           	0.00006414732       	-70.22532           	0.08007969          
15271.87            	0.03500000          	0.000000            	0.02136099          	0.000005292083      	-16.43383           	0.08095789          	0.3102245           	0.00001989292       	-70.59745           	0.09809167          
15285.59            	0.03500000          	0.000000            	0.02115629          	0.000008196450      	-15.96913           	0.1135131           	0.3116536           	0.00002054208       	-71.42423           	0.03770488          
15287.51            	0.03500000          	0.000000            	0.02114551          	0.00001829248       	-15.87317           	0.1835964           	0.3118419           	0.00001038150       	-71.55577           	0.05907495          
15293.63            	0.05000000          	0.000000            	0.03003809          	0.000004504275      	-16.10924           	0.09157428          	0.4461821           	0.00002482070       	-72.31826           	0.03547142          
15303.15            	0.03500000          	0.000000            	0.02091829          	0.00001654831       	-15.33638           	0.2401545           	0.3133922           	0.00003095846       	-72.45293           	0.01445595          
15306.12            	0.05000000          	0.000000            	0.02981305          	0.00001531030       	-15.63390           	0.07248107          	0.4479429           	0.00001422118       	-73.13676           	0.06741142          
15318.79            	0.03500000          	0.000000            	0.02073016          	0.00001037841       	-15.19393           	0.2501851           	0.3148437           	0.00001020004       	-73.43436           	0.03296629          
15326.95            	0.05000000          	0.000000            	0.02938287          	0.00001194037       	-14.80428           	0.03364958          	0.4506827           	0.00002165616       	-74.39852           	0.03529226          
15328.52            	0.03500000          	0.000000            	0.02058393          	0.000003980349      	-14.87395           	0.1018759           	0.3157629           	0.00001005638       	-74.10673           	0.02828466          
15334.43            	0.03500000          	0.000000            	0.02050007          	0.000002243741      	-14.70977           	0.1908294           	0.3162573           	0.00001856288       	-74.47660           	0.03310975          
15350.07            	0.03500000          	0.000000            	0.02027923          	0.000001528006      	-14.01390           	0.1041570           	0.3175545           	0.00002280046       	-75.60308           	0.03006141          
15360.27            	0.05000000          	0.000000            	0.02878561          	0.00002348883       	-13.92313           	0.2148115           	0.4545237           	0.00002889774       	-76.62201           	0.07094176          
15365.71            	0.03500000          	0.000000            	0.02009522          	0.000008696020      	-12.99213           	0.3560699           	0.3187851           	0.00005783129       	-76.52432           	0.07189835          
15371.46            	0.03500000          	0.000000            	0.01998813          	0.000006367062      	-13.30397           	0.2550945           	0.3191241           	0.00002708170       	-76.83663           	0.01940688          
15381.35            	0.03500000          	0.000000            	0.01988063          	0.00004483277       	-12.23175           	0.2029596           	0.3198566           	0.00003739267       	-77.46403           	0.06393416          
15393.59            	0.05000000          	0.000000            	0.02823828          	0.00001487735       	-12.72298           	0.2152478           	0.4578434           	0.00001773170       	-78.69240           	0.01622340          
15396.99            	0.03500000          	0.000000            	0.01973808          	0.00002384215       	-12.09900           	0.1506329           	0.3208888           	0.00007316381       	-78.50922           	0.03593640          
15412.63            	0.03500000          	0.000000            	0.01954705          	0.00002332274       	-11.45916           	0.3397657           	0.3218780           	0.00001793751       	-79.61284           	0.08514494          
15414.39            	0.03500000          	0.000000            	0.01952326          	0.00001152748       	-11.16728           	0.4969299           	0.3218463           	0.00003511828       	-79.75675           	0.04848668          
15426.91            	0.05000000          	0.000000            	0.02771156          	0.00001477671       	-10.94710           	0.1574835           	0.4605781           	0.00002630815       	-80.96996           	0.04625617          
15428.27            	0.03500000          	0.000000            	0.01943998          	0.00001770772       	-10.85806           	0.3367758           	0.3227230           	0.00001548293       	-80.68269           	0.02982802          
15443.91            	0.03500000          	0.000000            	0.01926986          	0.00001432458       	-9.791350           	0.1542502           	0.3234185           	0.00003853783       	-81.82291           	0.01541359          
15457.32            	0.03500000          	0.000000            	0.01915036          	0.00003132928       	-8.733872           	0.4804341           	0.3240023           	0.00002171720       	-82.64097           	0.07099979          
15459.55            	0.03500000          	0.000000            	0.01910133          	0.00003501421       	-9.182551           	0.2474655           	0.3240682           	0.000006021262      	-82.83182           	0.07497074          
15460.23            	0.05000000          	0.000000            	0.02731126          	0.00002237886       	-9.233367           	0.1836804           	0.4626148           	0.00001613947       	-83.27608           	0.05930797          
15475.19            	0.03500000          	0.000000            	0.01902194          	0.00003178998       	-7.935932           	0.06778002          	0.3245560           	0.00003619666       	-83.89903           	0.02220773          
15490.83            	0.03500000          	0.000000            	0.01889474          	0.000006504218      	-7.331649           	0.07355039          	0.3250116           	0.00003723070       	-84.95165           	0.05700070          
15493.55            	0.05000000          	0.000000            	0.02697374          	0.00001390688       	-7.442523           	0.1861300           	0.4640583           	0.00005714486       	-85.48147           	0.04255146          
15500.25            	0.03500000          	0.000000            	0.01882036          	0.00001533712       	-7.023099           	0.06087517          	0.3251191           	0.00004574473       	-85.56680           	0.06451035          
15506.47            	0.03500000          	0.000000            	0.01883197          	0.00002720709       	-6.753635           	0.1387044           	0.3252127           	0.00003270821       	-85.94785           	0.04119232          
15510.20            	0.05000000          	0.000000            	0.02686346          	0.000008831879      	-6.430171           	0.01435758          	0.4643685           	0.00003156726       	-86.65855           	0.06394090          
15522.11            	0.03500000          	0.000000            	0.01872763          	0.00003218703       	-5.658122           	0.2754629           	0.3253942           	0.000006552396      	-87.07227           	0.07995856          
15526.86            	0.05000000          	0.000000            	0.02674864          	0.00003213020       	-5.525405           	0.1438936           	0.4646078           	0.00002376499       	-87.86366           	0.006375831         
15537.75            	0.03500000          	0.000000            	0.01865952          	0.00002876543       	-4.543596           	0.08168220          	0.3255505           	0.00005127128       	-88.17955           	0.02389422          
15543.18            	0.03500000          	0.000000            	0.01864727          	0.00002023837       	-4.417483           	0.1864790           	0.3255041           	0.00001790112       	-88.56420           	0.08175673          
15553.39            	0.03500000          	0.000000            	0.01864037          	0.00001292362       	-3.523774           	0.2271052           	0.3254152           	0.00008894707       	-89.21434           	0.06593683          
15560.18            	0.05000000          	0.000000            	0.02664905          	0.00002027428       	-3.367912           	0.1443923           	0.4645459           	0.00004403726       	-90.15824           	0.02744426          
15569.03            	0.03500000          	0.000000            	0.01858340          	0.000004752640      	-2.410565           	0.1357174           	0.3251978           	0.00003044519       	-90.30990           	0.07774581          
15584.66            	0.03500000          	0.000000            	0.01864502          	0.00002795724       	-1.941259           	0.2042485           	0.3250201           	0.00006220915       	-91.45718           	0.03833522          
15586.11            	0.03500000          	0.000000            	0.01859673          	0.00001716020       	-1.643783           	0.2120885           	0.3250224           	0.00004883540       	-91.46142           	0.05798965          
15593.50            	0.05000000          	0.000000            	0.02661666          	0.000006845895      	-1.714082           	0.07405444          	0.4636706           	0.00004543625       	-92.42339           	0.04669865          
15600.30            	0.03500000          	0.000000            	0.01863242          	0.00002326965       	-0.9756403          	0.1794434           	0.3246362           	0.00005528642       	-92.53358           	0.03266648          
15615.94            	0.03500000          	0.000000            	0.01860935          	0.00001266675       	0.07431623          	0.2550333           	0.3242715           	0.00006402363       	-93.49996           	0.07732606          
15626.82            	0.05000000          	0.000000            	0.02670416          	0.00003818329       	1.082176            	0.01507627          	0.4621920           	0.0001379210        	-94.58676           	0.01793884          
15629.05            	0.03500000          	0.000000            	0.01871463          	0.00003128170       	0.9917651           	0.3286121           	0.3237488           	0.00006118190       	-94.45084           	0.07098776          
15631.58            	0.03500000          	0.000000            	0.01860275          	0.00003764285       	0.7675916           	0.08992120          	0.3234711           	0.00009319667       	-94.60206           	0.05196851          
15647.22            	0.03500000          	0.000000            	0.01868272          	0.00003989024       	2.263329            	0.5839759           	0.3227431           	0.00008413308       	-95.76723           	0.01002851          
15660.14            	0.05000000          	0.000000            	0.02684320          	0.00004643134       	2.308574            	0.2698481           	0.4599354           	0.00003353265       	-96.97549           	0.06936996          
15662.86            	0.03500000          	0.000000            	0.01879237          	0.00005054589       	2.672781            	0.2517022           	0.3218898           	0.00004703186       	-96.67265           	0.02337702          
15671.98            	0.03500000          	0.000000            	0.01888053          	0.00004664629       	3.758256            	0.6059933           	0.3214235           	0.00001825637       	-97.45195           	0.03280113          
15678.50            	0.03500000          	0.000000            	0.01880534          	0.000003604895      	3.642405            	0.2821872           	0.3211750           	0.0001151265        	-97.80032           	0.02760212          
15693.46            	0.05000000          	0.000000            	0.02712177          	0.00006898393       	4.418995            	0.2547190           	0.4567743           	0.0001441390        	-99.18985           	0.08786408          
15694.14            	0.03500000          	0.000000            	0.01893531          	0.00004832215       	4.437126            	0.1143268           	0.3200778           	0.0001001634        	-98.86819           	0.08038414          
15709.78            	0.03500000          	0.000000            	0.01913925          	0.00005054875       	4.878147            	0.1611145           	0.3188373           	0.0001347148        	-99.97488           	0.008837750         
15714.29            	0.05000000          	0.000000            	0.02735236          	0.00005375878       	5.564292            	0.1402797           	0.4545653           	0.00005077242       	-100.5794           	0.07812758          
15714.91            	0.03500000          	0.000000            	0.01912959          	0.00003500189       	5.643247            	0.3110036           	0.3184989           	0.0001038967        	-100.2069           	0.06589357          
15725.42            	0.03500000          	0.000000            	0.01921490          	0.000001100072      	6.380061            	0.1618810           	0.3177185           	0.00001481917       	-100.8936           	0.06831707          
15726.78            	0.05000000          	0.000000            	0.02747903          	0.00001996552       	5.512933            	0.4940055           	0.4532535           	0.00005212007       	-101.3494           	0.07210226          
15741.06            	0.03500000          	0.000000            	0.01935732          	0.00002961890       	7.180435            	0.1224376           	0.3164021           	0.00007482946       	-101.9634           	0.09389736          
15756.70            	0.03500000          	0.000000            	0.01948047          	0.00003176153       	7.956353            	0.3285943           	0.3148641           	0.00001064808       	-102.9731           	0.09239666          
15757.84            	0.03500000          	0.000000            	0.01957243          	0.00002922933       	7.784756            	0.2948202           	0.3148226           	0.00002836355       	-103.0684           	0.04714796          
15760.10            	0.05000000          	0.000000            	0.02799252          	0.000008352171      	7.149880            	0.2733168           	0.4489438           	0.00006660950       	-103.5300           	0.06211697          
15772.34            	0.03500000          	0.000000            	0.01964239          	0.000004820472      	8.915655            	0.4114176           	0.3133027           	0.00005919681       	-104.0413           	0.03731601          
15787.98            	0.03500000          	0.000000            	0.01990937          	0.00005253794       	8.897241            	0.07467637          	0.3117073           	0.00008526432       	-105.0555           	0.05876521          
15793.42            	0.05000000          	0.000000            	0.02843851          	0.00005112856       	8.853562            	0.06423812          	0.4441661           	0.00008821406       	-105.7806           	0.05201472          
15800.77            	0.03500000          	0.000000            	0.02001290          	0.00001878597       	9.311192            	0.1489824           	0.3105136           	0.00007797771       	-105.8258           	0.04235425          
15803.62            	0.03500000          	0.000000            	0.02005848          	0.000008522367      	9.783154            	0.1805091           	0.3102267           	0.00004084664       	-106.0793           	0.04026065          
15819.26            	0.03500000          	0.000000            	0.02021478          	0.00003923283       	9.828848            	0.08489914          	0.3083983           	0.00003855511       	-107.0984           	0.05686946          
15826.74            	0.05000000          	0.000000            	0.02901087          	0.00003876039       	10.17143            	0.1032466           	0.4389073           	0.00004741896       	-107.8472           	0.05996513          
15834.90            	0.03500000          	0.000000            	0.02040849          	0.00003218485       	10.58728            	0.2709509           	0.3065852           	0.00003791804       	-108.0279           	0.06311689          
15843.70            	0.03500000          	0.000000            	0.02055562          	0.00002194242       	10.76685            	0.2786809           	0.3055844           	0.00006765728       	-108.4874           	0.02491617          
15850.54            	0.03500000          	0.000000            	0.02061522          	0.00004008076       	11.36301            	0.1964135           	0.3047110           	0.00009286860       	-108.9101           	0.03360887          
15860.06            	0.05000000          	0.000000            	0.02965059          	0.00002243922       	10.98044            	0.1742855           	0.4330736           	0.00009395143       	-109.9290           	0.04326648          
15866.18            	0.03500000          	0.000000            	0.02082033          	0.00004724037       	11.70387            	0.02943881          	0.3026593           	0.00001679879       	-109.9022           	0.06624663          
15881.82            	0.03500000          	0.000000            	0.02107616          	0.00002725318       	12.36398            	0.1152083           	0.3007373           	0.00003141022       	-110.8069           	0.04552810          
15886.64            	0.03500000          	0.000000            	0.02113566          	0.00002530185       	12.46346            	0.2051928           	0.3000545           	0.00005731534       	-111.1159           	0.007377048         
15893.38            	0.05000000          	0.000000            	0.03025629          	0.00001619557       	12.17792            	0.1590160           	0.4269151           	0.00002616414       	-111.8797           	0.05487710          
15897.46            	0.03500000          	0.000000            	0.02126594          	0.00002739706       	12.87324            	0.1506403           	0.2986439           	0.00006213231       	-111.8123           	0.05424017          
15913.10            	0.03500000          	0.000000            	0.02145604          	0.00002140007       	13.45109            	0.09242961          	0.2965840           	0.00003900008       	-112.7892           	0.05524607          
15918.37            	0.05000000          	0.000000            	0.03080293          	0.00002927999       	12.88965            	0.04481038          	0.4222070           	0.00003383019       	-113.3281           	0.01863377          
15926.70            	0.05000000          	0.000000            	0.03098901          	0.000008644598      	13.01280            	0.1891318           	0.4205217           	0.00005703246       	-113.8872           	0.05184127          
15928.74            	0.03500000          	0.000000            	0.02167841          	0.000003931574      	13.48128            	0.1257611           	0.2944049           	0.00004591503       	-113.7511           	0.009738837         
15929.57            	0.03500000          	0.000000            	0.02169540          	0.000006256601      	13.57366            	0.09382205          	0.2943452           	0.00003453373       	-113.6178           	0.05368753          
15944.38            	0.03500000          	0.000000            	0.02191967          	0.000009138864      	13.69250            	0.1472972           	0.2921957           	0.00002412793       	-114.6737           	0.01300342          
15960.02            	0.03500000          	0.000000            	0.02214017          	0.000007974368      	14.08459            	0.1348614           	0.2899659           	0.00003162745       	-115.4320           	0.05735891          
15960.02            	0.05000000          	0.000000            	0.03164877          	0.000008868339      	13.81259            	0.05896898          	0.4137858           	0.00001611837       	-115.7014           	0.03966357          
15972.50            	0.03500000          	0.000000            	0.02230410          	0.00001754873       	14.26707            	0.08615202          	0.2881283           	0.00003133565       	-116.0349           	0.01734206          
15993.34            	0.05000000          	0.000000            	0.03233493          	0.00001532107       	14.20439            	0.04597177          	0.4068337           	0.00001909291       	-117.5499           	0.03245880          
16015.43            	0.03500000          	0.000000            	0.02293170          	0.00002419036       	14.78687            	0.2669918           	0.2817934           	0.00006546327       	-118.4370           	0.02312396          
16026.66            	0.05000000          	0.000000            	0.03301261          	0.00001484568       	14.60245            	0.1826149           	0.3997312           	0.00001891018       	-119.4026           	0.08505548          
16058.36            	0.03500000          	0.000000            	0.02357814          	0.00003115063       	15.25126            	0.1284631           	0.2753280           	0.00001987904       	-120.6756           	0.02013423          
16059.97            	0.05000000          	0.000000            	0.03368114          	0.000004834036      	15.08204            	0.1245874           	0.3924668           	0.00002327338       	-121.1965           	0.01802469          
16093.29            	0.05000000          	0.000000            	0.03435430          	0.000009419384      	15.31133            	0.1299300           	0.3851150           	0.00002241120       	-122.7518           	0.06421821          
16101.29            	0.03500000          	0.000000            	0.02418499          	0.00001334766       	15.82265            	0.01875690          	0.2686216           	0.00001005365       	-122.8826           	0.04421562          
16122.45            	0.05000000          	0.000000            	0.03492014          	0.00002410661       	15.38788            	0.09158479          	0.3787177           	0.00004429214       	-124.1633           	0.05772526          
16126.61            	0.05000000          	0.000000            	0.03502349          	0.00002814953       	15.58566            	0.1668254           	0.3777628           	0.00005136508       	-124.4300           	0.04510339          
16144.23            	0.03500000          	0.000000            	0.02472202          	0.00001412319       	15.97862            	0.1060214           	0.2619746           	0.00007994247       	-124.8031           	0.03116616          
16159.93            	0.05000000          	0.000000            	0.03560398          	0.00001500824       	15.52010            	0.1871121           	0.3704563           	0.00003347336       	-125.9861           	0.06128051          
16187.16            	0.03500000          	0.000000            	0.02527549          	0.000009431359      	15.78721            	0.2070916           	0.2553366           	0.00001424463       	-126.8309           	0.07296403          
16193.25            	0.05000000          	0.000000            	0.03628079          	0.00002030621       	15.76962            	0.1865086           	0.3630077           	0.00003461062       	-127.4734           	0.04755748          
16226.57            	0.05000000          	0.000000            	0.03681364          	0.00002543095       	15.64592            	0.06567242          	0.3555595           	0.00002432336       	-128.7841           	0.02147066          
16230.09            	0.03500000          	0.000000            	0.02582150          	0.00002870837       	16.10035            	0.1958135           	0.2486072           	0.00004538340       	-128.6161           	0.1052294           
16259.89            	0.05000000          	0.000000            	0.03734150          	0.00001604794       	15.52207            	0.1284388           	0.3484512           	0.00002634764       	-130.1962           	0.05727672          
16273.02            	0.03500000          	0.000000            	0.02624193          	0.00004584550       	16.00248            	0.1479400           	0.2421165           	0.00003654260       	-130.4259           	0.07031220          
16293.21            	0.05000000          	0.000000            	0.03790211          	0.00002802918       	15.46633            	0.1682385           	0.3412977           	0.00001152628       	-131.5739           	0.05560982          
16315.95            	0.03500000          	0.000000            	0.02679849          	0.00004035740       	15.87574            	0.3306956           	0.2356508           	0.00003109769       	-132.0669           	0.008615688         
16326.53            	0.05000000          	0.000000            	0.03840715          	0.00002045431       	15.45693            	0.1075945           	0.3342694           	0.00004177815       	-132.8987           	0.04620851          
16326.53            	0.05000000          	0.000000            	0.03834290          	0.00001040604       	15.18301            	0.1386637           	0.3342791           	0.00006046647       	-132.7712           	0.04850060          
16358.88            	0.03500000          	0.000000            	0.02723086          	0.00001037272       	15.10504            	0.1064480           	0.2295051           	0.00005267013       	-133.5853           	0.05463373          
16401.82            	0.03500000          	0.000000            	0.02762829          	0.00001224529       	15.05709            	0.2281086           	0.2233623           	0.000008249523      	-135.2562           	0.009245788         
16444.75            	0.03500000          	0.000000            	0.02803007          	0.00001062564       	15.11561            	0.07088875          	0.2174262           	0.00002761639       	-136.6691           	0.05909774          
16487.68            	0.03500000          	0.000000            	0.02840442          	0.00001061446       	14.79595            	0.1217043           	0.2115967           	0.00002604312       	-137.9363           	0.07447883          
16530.61            	0.03500000          	0.000000            	0.02874825          	0.000009691112      	14.23576            	0.1058949           	0.2059879           	0.00002928223       	-139.2140           	0.05263506          
16530.61            	0.05000000          	0.000000            	0.04105605          	0.00001437083       	14.08882            	0.04403211          	0.2939719           	0.00004287247       	-139.5295           	0.03486325          
16734.69            	0.05000000          	0.000000            	0.04302366          	0.00002953630       	12.92156            	0.1050952           	0.2595029           	0.00005532290       	-144.9489           	0.1019329           
16734.69            	0.05000000          	0.000000            	0.04298478          	0.00002856503       	12.80028            	0.1477869           	0.2594821           	0.00005320848       	-145.0374           	0.03649028          
16938.78            	0.05000000          	0.000000            	0.04442674          	0.00002017486       	11.38672            	0.1085181           	0.2304590           	0.000005888584      	-149.1898           	0.03936120          
17142.86            	0.05000000          	0.000000            	0.04548049          	0.00001655817       	10.24774            	0.1802000           	0.2062871           	0.00001920452       	-152.6192           	0.1322937           
17346.94            	0.05000000          	0.000000            	0.04625991          	0.00002347192       	9.100456            	0.07710202          	0.1860199           	0.00006585885       	-155.3723           	0.008410058         
17414.80            	0.05000000          	0.000000            	0.04646039          	0.00001482696       	8.736195            	0.09326040          	0.1799657           	0.00003871175       	-156.3191           	0.08013659          
17551.02            	0.05000000          	0.000000            	0.04683309          	0.000005898079      	8.278142            	0.05891592          	0.1687561           	0.00002965192       	-157.8655           	0.09443901          
17755.10            	0.05000000          	0.000000            	0.04727328          	0.00001006231       	7.496159            	0.07915412          	0.1541858           	0.00001963155       	-159.8351           	0.02743689          
17959.18            	0.05000000          	0.000000            	0.04768008          	0.00001191297       	6.800355            	0.04531142          	0.1415955           	0.00002257190       	-161.5824           	0.05420433          
18094.91            	0.05000000          	0.000000            	0.04788263          	0.000007098733      	6.354299            	0.04479788          	0.1342874           	0.00002191709       	-162.4842           	0.02910865          
18163.27            	0.05000000          	0.000000            	0.04797846          	0.000009346059      	6.027306            	0.04487250          	0.1307812           	0.000006990517      	-162.8988           	0.04642031          
18367.35            	0.05000000          	0.000000            	0.04819015          	0.00001973593       	5.386159            	0.2245695           	0.1213596           	0.00002369874       	-164.0478           	0.1545728           
18571.43            	0.05000000          	0.000000            	0.04844706          	0.00002132454       	5.022934            	0.08178680          	0.1129413           	0.00004947248       	-165.3375           	0.09925683          
18775.02            	0.05000000          	0.000000            	0.04858827          	0.00001602815       	4.607669            	0.1623284           	0.1056526           	0.00002013856       	-166.2189           	0.1015773           
18775.51            	0.05000000          	0.000000            	0.04858666          	0.00002193602       	4.838541            	0.05993226          	0.1056583           	0.00003529684       	-166.3015           	0.09078734          
18979.59            	0.05000000          	0.000000            	0.04877190          	0.00004194558       	4.437771            	0.07683869          	0.09907933          	0.00002176607       	-167.1108           	0.04210326          
19183.67            	0.05000000          	0.000000            	0.04885828          	0.00001415221       	3.855746            	0.1933601           	0.09319513          	0.00005119336       	-167.8458           	0.08274528          
19387.76            	0.05000000          	0.000000            	0.04888367          	0.00001397569       	3.668883            	0.06890730          	0.08802602          	0.00008755842       	-168.7999           	0.08356466          
19455.12            	0.05000000          	0.000000            	0.04897917          	0.00003490640       	3.233754            	0.2345937           	0.08647329          	0.00006511880       	-169.1285           	0.1222965           
19591.84            	0.05000000          	0.000000            	0.04900922          	0.00002047666       	3.250630            	0.08576061          	0.08322306          	0.000007880386      	-169.2443           	0.06065235          
19795.92            	0.05000000          	0.000000            	0.04909745          	0.00001143944       	2.799789            	0.2301330           	0.07884939          	0.00003053223       	-169.8693           	0.2305953           
20000.00            	0.05000000          	0.000000            	0.04917974          	0.00002070324       	2.536176            	0.06097868          	0.07490735          	0.00002674155       	-170.5621           	0.05082171          
20135.23            	0.05000000          	0.000000            	0.04921977          	0.00002099027       	2.639422            	0.2830454           	0.07256800          	0.00002291238       	-170.4644           	0.07983821          
20815.34            	0.05000000          	0.000000            	0.04934644          	0.00006353647       	1.707117            	0.08146867          	0.06201708          	0.00009456045       	-172.6177           	0.05172786          
21495.45            	0.05000000          	0.000000            	0.04948631          	0.00002054968       	1.021664            	0.1707735           	0.05406321          	0.00003425309       	-173.4833           	0.2019535           
22175.56            	0.05000000          	0.000000            	0.04959562          	0.00001201299       	0.5610020           	0.09681763          	0.04774931          	0.00002622935       	-174.2163           	0.2767389           
22855.67            	0.05000000          	0.000000            	0.04961503          	0.00001082523       	0.2795193           	0.07149634          	0.04255276          	0.00003083982       	-175.3322           	0.1694116           
23535.77            	0.05000000          	0.000000            	0.04965987          	0.00004244674       	-0.1239214          	0.1806614           	0.03823989          	0.00005323054       	-175.5624           	0.2621102           
24215.88            	0.05000000          	0.000000            	0.04970650          	0.000004146892      	-0.3994582          	0.07479155          	0.03465222          	0.00001984438       	-176.3538           	0.03241238          
24895.99            	0.05000000          	0.000000            	0.04970856          	0.00003892358       	-0.5141009          	0.1320765           	0.03142173          	0.00005139741       	-176.6908           	0.1716459           
25576.10            	0.05000000          	0.000000            	0.04976068          	0.00001011552       	-0.9188535          	0.06339831          	0.02894853          	0.00006651023       	-176.9563           	0.2615235           
26256.21            	0.05000000          	0.000000            	0.04975784          	0.00005401269       	-1.074351           	0.06624250          	0.02668840          	0.00003013385       	-177.6746           	0.1686989           
26936.32            	0.05000000          	0.000000            	0.04982566          	0.00002077693       	-1.635799           	0.05999455          	0.02463341          	0.00005869756       	-178.9923           	0.3077235           
27616.42            	0.05000000          	0.000000            	0.04978884          	0.00001340316       	-1.763382           	0.03994837          	0.02289761          	0.00001496211       	-178.3056           	0.2497475           
28296.53            	0.05000000          	0.000000            	0.04981825          	0.000009641840      	-2.289424           	0.08821634          	0.02128338          	0.00001613569       	-179.0470           	0.3509986           
28976.64            	0.05000000          	0.000000            	0.04983957          	0.00003766205       	-2.524889           	0.07155501          	0.01982864          	0.00002853548       	-178.3963           	0.1436363           
29656.75            	0.05000000          	0.000000            	0.04989559          	0.00002437796       	-2.535835           	0.04537217          	0.01862964          	0.00006417701       	-179.2211           	0.5457767           
30336.86            	0.05000000          	0.000000            	0.04986565          	0.00003277849       	-2.634245           	0.06483088          	0.01740029          	0.000005504072      	-179.9774           	0.5434849           
30730.00            	0.7500000           	0.000000            	0.7477866           	0.00004993674       	-2.736209           	0.08343228          	0.2531278           	0.0001030721        	179.9902            	0.08400510          
31016.97            	0.05000000          	0.000000            	0.04986533          	0.00001015346       	-2.883834           	0.05133070          	0.01648208          	0.000006438711      	-179.9977           	0.1836789           
31697.07            	0.05000000          	0.000000            	0.04992130          	0.00002027738       	-3.248286           	0.1487771           	0.01549517          	0.00007968620       	179.1172            	0.3573326           
32058.24            	0.7500000           	0.000000            	0.7480162           	0.00002735001       	-2.965244           	0.1142108           	0.2259075           	0.00005475664       	179.3997            	0.09031551          
32377.18            	0.05000000          	0.000000            	0.04993745          	0.00001146907       	-3.131866           	0.09041242          	0.01468127          	0.00001356011       	179.4442            	0.1711706           
33057.29            	0.05000000          	0.000000            	0.04993922          	0.00003224612       	-3.255561           	0.1441101           	0.01388371          	0.0001391112        	178.8218            	0.4064381           
33386.48            	0.7500000           	0.000000            	0.7482080           	0.00008195810       	-3.290516           	0.1504354           	0.2029630           	0.00003345679       	178.9661            	0.1506170           
33737.40            	0.05000000          	0.000000            	0.04986868          	0.000009376327      	-3.766831           	0.01849515          	0.01321649          	0.00002019182       	178.5167            	0.3770111           
34417.51            	0.05000000          	0.000000            	0.04991253          	0.000005875374      	-3.880306           	0.1589440           	0.01253991          	0.00005862835       	178.9871            	0.5132496           
34714.72            	0.7500000           	0.000000            	0.7482353           	0.00006815175       	-3.684896           	0.06072464          	0.1835837           	0.000004682025      	178.4180            	0.01560045          
35097.62            	0.05000000          	0.000000            	0.04988897          	0.000008554596      	-4.036554           	0.04738292          	0.01191442          	0.000006300840      	178.7192            	0.3549729           
35777.72            	0.05000000          	0.000000            	0.04989391          	0.00001136206       	-4.152618           	0.02693065          	0.01133710          	0.00005153824       	178.5142            	0.1868552           
36042.97            	0.7500000           	0.000000            	0.7483092           	0.00001999478       	-3.939655           	0.02469139          	0.1669091           	0.00003071581       	178.0484            	0.07490031          
36457.83            	0.05000000          	0.000000            	0.04985307          	0.000007049953      	-4.418682           	0.07731421          	0.01084685          	0.00003392048       	171.3198            	0.9084396           
37137.94            	0.05000000          	0.000000            	0.04989342          	0.00001737588       	-4.611043           	0.06721086          	0.01031969          	0.00004127892       	178.1066            	0.2701365           
37371.21            	0.7500000           	0.000000            	0.7484126           	0.00001731254       	-4.036030           	0.03770583          	0.1524088           	0.00002975566       	177.6703            	0.04408110          
37818.05            	0.05000000          	0.000000            	0.04990737          	0.00002253268       	-4.575137           	0.09457612          	0.009902799         	0.00001249581       	178.0617            	0.4433334           
38498.16            	0.05000000          	0.000000            	0.04989878          	0.00001670193       	-4.948976           	0.1756161           	0.009461216         	0.00001690163       	178.3012            	0.1661049           
38699.45            	0.7500000           	0.000000            	0.7484756           	0.00001353830       	-4.367192           	0.1019057           	0.1399425           	0.00003527099       	177.2717            	0.007001734         
