S V (kV) d4 (cm)
S
9.0 3.90
9.0 3.90
9.0 3.95
8.0 4.05
8.0 4.10
8.0 4.15
7.0 4.35
7.0 4.35
7.0 4.30
6.0 4.75
6.0 4.80
6.0 4.80
