S Mass (mg) Voltage (V)
S
100 840
100 846
100 843
100 844
100 845
400 1675
400 1674
400 1669
400 1671
400 1678
800 2370
800 2372
800 2376
800 2371
800 2373
50 607
50 605
50 604
50 597
50 597
200 1185
200 1182
200 1182
200 1181
200 1184
600 2049
600 2050
600 2051
600 2050
600 2052
